737.237,577.533,737.134,577.475,685.938,538.478,685.899,538.5,648.609,489,648.609,489,624.351,432,624.351,432,620.215,372,620.215,372,632.265,309,632.265,309,663.044,255.649,663.044,255.649,706.215,213,706.215,213,760.333,184.13,760.232,184.075,820.47,175.93,820.436,175.957,
736.692,575.768,736.692,575.768,685.65,537.912,685.65,537.912,648.08,489.155,648.08,489.155,625.65,431.603,625.65,431.603,619.368,371.681,619.368,371.681,632.548,308.874,632.548,308.874,662.997,255.339,662.969,255.362,705.288,212.027,705.288,212.027,760.034,184.616,760.034,184.616,820.267,175.5,820.267,175.5,
736.725,576.307,736.725,576.307,686.215,537.632,686.184,537.612,648.611,488.788,648.582,488.812,627.09,431.702,626.976,431.646,619.873,371.707,619.873,371.707,632.548,308.874,632.548,308.874,662.186,255.774,662.186,255.774,704.877,212.864,704.877,212.864,760.18,184.138,760.098,184.186,819.155,175.357,819.155,175.357,
738.05,576,738.05,576,686.151,538.039,686.151,538.039,648.746,488.899,648.746,488.899,626.057,431.5,626.057,431.5,620.468,371.628,620.468,371.628,632.548,309.175,632.574,309.193,662.822,256.164,662.822,256.164,705.237,212.467,705.237,212.467,760.055,184.221,759.974,184.268,819.598,176.115,819.572,176.14,
738.976,577.646,738.976,577.646,686.738,538.138,686.738,538.138,648.763,489.221,648.763,489.221,626.057,431.5,626.057,431.5,620.055,371.221,620.055,371.221,632.76,309.369,632.76,309.369,662.479,255.377,662.479,255.377,705.65,211.912,705.65,211.912,759.974,184.268,759.974,184.268,819.155,175.357,819.155,175.357,
738.168,576.946,738.168,576.946,687.516,537.472,687.488,537.5,648.89,489.393,648.89,489.393,626.053,431.387,626.053,431.387,620.732,372,620.732,372,632.374,309.249,632.374,309.249,662.71,255.049,662.71,255.049,705.05,213.147,705.05,213.147,760.185,184.54,760.185,184.54,819.315,176.186,819.315,176.186,
738.055,575.221,738.055,575.221,686.228,538.5,686.228,538.5,649.167,489.306,649.13,489.322,626.511,431.316,626.435,431.256,619.97,371.664,619.97,371.664,631.903,308.877,631.903,308.877,662.558,255.857,662.558,255.857,705.175,212.855,705.175,212.855,759.915,184.38,759.834,184.429,819.698,175.523,819.698,175.523,
738.264,575.692,738.264,575.692,687.175,537.855,687.175,537.855,649.89,489.21,649.828,489.186,625.97,431.664,625.97,431.664,620.213,371.271,620.213,371.271,632.511,309.167,632.511,309.167,662.201,256,662.201,256,705.175,212.855,705.175,212.855,760.228,184.5,760.228,184.5,819.857,175.265,819.857,175.265,
737.903,575.877,737.903,575.877,687.403,537.523,687.38,537.545,649.446,489.027,649.446,489.027,626.229,431.229,626.229,431.229,620.07,371.658,620.07,371.658,633.148,308.998,633.115,308.978,662.28,255.628,662.302,255.646,704.57,212.961,704.57,212.961,760.07,184.658,760.07,184.658,819.175,175.855,819.175,175.855,
738.376,575.487,738.376,575.487,686.968,538.605,686.968,538.605,650.098,489.076,650.098,489.076,626.609,432,626.609,432,619.867,371.316,619.867,371.316,632.768,308.807,632.765,308.805,662.782,254.903,662.751,254.923,705.414,213.5,705.383,213.47,760.228,184.5,760.228,184.5,819.58,175.873,819.58,175.873,
