648.571,587.128,648.571,587.128,615.576,533.5,615.576,533.5,595.201,475.352,595.201,475.352,588.935,413.5,588.935,413.5,597.076,354.205,597.076,354.205,620.706,295.933,620.706,295.933,657.282,247.165,657.282,247.165,704.18,209.5,704.18,209.5,760.155,184,760.155,184,818.926,176,818.926,176,
649.422,586.5,649.422,586.5,615.315,533.186,615.315,533.186,595.6,475.132,595.522,475.065,588.913,413.5,588.913,413.5,597.058,355.646,597.058,355.646,620.596,295.563,620.596,295.563,657.751,247.376,657.69,247.393,703.576,209.5,703.576,209.5,760.706,183.125,760.706,183.125,819.237,174.848,819.237,174.848,
649.446,586.401,649.446,586.401,615.175,533.541,615.175,533.541,596.057,475.5,595.993,475.478,588.854,413.568,588.854,413.568,597.368,354.681,597.368,354.681,620.397,296.127,620.397,296.127,657.949,247.064,657.89,247.078,703.443,209.173,703.443,209.173,760.155,184,760.155,184,819.374,176.168,819.374,176.168,
649.869,586.648,649.869,586.648,615.873,533.707,615.873,533.707,596.145,475.443,596.145,475.443,588.895,415,588.895,415,597.237,355.533,597.237,355.533,620.201,296,620.201,296,657.897,247.387,657.88,247.413,704.201,209.55,704.201,209.55,760.136,183.5,760.136,183.5,819.076,176.205,819.076,176.205,
650.976,588.646,650.976,588.646,615.237,533.848,615.237,533.848,596.055,475.221,595.89,475.21,589.05,414.147,589.05,414.147,596.95,355.158,596.95,355.158,620.85,295.947,620.85,295.947,658.029,247.124,657.949,247.064,703.487,209,703.487,209,760.08,183.845,760.08,183.845,819.276,175.69,819.276,175.69,
649.985,587.108,649.985,587.108,616.145,533.443,616.057,533.5,596.07,475.342,596.07,475.342,589.241,414,589.164,414,597.201,354.962,597.201,354.962,621.322,295.667,621.322,295.667,657.916,247.511,657.882,247.5,704.854,209.433,704.854,209.433,759.915,183.839,759.941,183.819,819.175,175.855,819.175,175.855,
650.062,586.84,649.988,586.78,616.005,533.865,616.005,533.865,595.915,475.38,595.915,475.38,589.374,415.168,589.374,415.168,597.443,356.173,597.443,356.173,621.155,296.357,621.155,296.357,658.141,247.333,658.141,247.333,704.43,209.072,704.43,209.072,759.877,183.776,759.877,183.776,818.964,176.212,818.964,176.212,
650.062,586.84,650.062,586.84,616.341,534.075,616.307,534.055,596.121,475.296,596.092,475.275,589.201,414.352,589.201,414.352,597.724,354.686,597.686,354.667,620.743,295.824,620.743,295.824,657.949,247.064,657.949,247.064,703.857,209.063,703.857,209.063,760.272,183.405,760.272,183.405,819.201,177.352,819.201,177.352,
650.611,586.5,650.611,586.5,616.484,533.555,616.484,533.555,596.744,475.749,596.744,475.749,588.474,414.801,588.474,414.801,597.368,354.681,597.368,354.681,621.155,296.357,621.155,296.357,658.087,247.57,658.087,247.57,704.265,209,704.265,209,760.249,184.13,760.213,184.109,819.155,175.357,819.155,175.357,
650.614,585.99,650.59,586.012,616.265,534,616.265,534,596.415,475.489,596.387,475.51,589.751,414.025,589.751,414.025,597.315,355.186,597.315,355.186,620.968,295.704,620.968,295.704,658.108,246.832,658.05,246.856,703.487,209,703.487,209,760.295,183.575,760.184,183.611,819.282,176.165,819.282,176.165,
650.456,586.186,650.515,586.241,616.657,533.729,616.657,533.729,596.288,475.697,596.314,475.678,590.201,414,590.127,413.941,597.903,354.877,597.811,354.827,620.615,296.445,620.615,296.445,657.988,247.22,657.857,247.192,704.265,209,704.265,209,760.057,183.784,760.026,183.765,819.201,175.352,819.201,175.352,
650.603,585.819,650.671,585.873,616.615,533.445,616.615,533.445,596.288,475.697,596.314,475.678,590.265,415,590.168,414.946,597.315,355.186,597.315,355.186,620.68,296.145,620.68,296.145,657.977,247.661,657.903,247.712,704.08,209.155,704.08,209.155,760.513,184.059,760.513,184.059,819.374,174.168,819.374,174.168,
651.139,585.859,651.139,585.859,617.374,534.168,617.374,534.168,596.344,475.627,596.344,475.627,589.912,414.166,589.912,414.166,597.471,354.916,597.438,354.895,620.615,296.445,620.615,296.445,657.974,247.162,657.89,247.21,704.265,209,704.265,209,760.186,183.774,760.186,183.774,819.965,176.167,819.965,176.167,
651.706,587.149,651.649,587.127,616.908,535.289,616.908,535.289,596.323,475.527,596.323,475.527,590.08,414.845,590.08,414.845,597.715,354.872,597.715,354.872,620.451,296.665,620.451,296.665,658.055,247.221,657.974,247.268,704.443,209.281,704.333,209.239,760.169,183.348,760.092,183.396,819.155,175.357,819.155,175.357,
652.062,586.16,651.988,586.22,616.553,533.69,616.634,533.636,596.615,475.445,596.615,475.445,590.201,414,590.127,413.941,598.188,355.124,598.188,355.124,621.103,296.497,621.103,296.497,658.667,246.59,658.667,246.59,704.568,209.46,704.539,209.482,760.121,183.296,760.013,183.323,820.168,176.054,820.067,176,
651.762,586.827,651.734,586.846,617.438,534.931,617.406,534.904,597.06,475.718,596.984,475.716,590.062,414.16,590.062,414.16,598.133,355.712,598.133,355.712,620.615,296.301,620.615,296.301,658.053,247.613,658.053,247.613,705.147,208.894,705.113,208.867,760.055,183.221,760.055,183.221,819.572,175.687,819.572,175.687,
651.892,586.285,651.892,586.285,617.949,533.936,617.949,533.936,596.965,475.708,596.87,475.663,590.07,414.658,590.07,414.658,597.701,354.697,597.701,354.697,621.314,296.798,621.314,296.798,658.221,247.472,658.221,247.472,703.775,208.426,703.775,208.426,759.98,183.449,759.873,183.479,818.956,176.632,818.956,176.632,
651.745,587.1,651.745,587.1,618.063,534.72,617.97,534.664,597.318,475.705,597.279,475.746,590.062,414.16,590.062,414.16,597.9,355.5,597.9,355.5,620.981,296.136,620.981,296.136,657.952,247.116,657.952,247.116,704.055,209.04,704.025,209.057,760.201,184,760.201,184,818.873,174.573,818.873,174.573,
651.839,587.037,651.839,587.037,617.766,534.163,617.68,534.104,597.42,476.363,597.42,476.363,590.268,415.846,590.268,415.846,598.127,354.941,598.127,354.941,621.189,296.822,621.189,296.822,658.05,247,658.05,247,704.367,209.02,704.367,209.02,760.169,183.348,760.169,183.348,819.803,174.563,819.803,174.563,
652.031,587.669,652.031,587.669,618.213,534.029,618.213,534.029,597.316,475.888,597.316,475.888,590.367,415.02,590.367,415.02,598.11,355.255,598.11,355.255,621.257,296.687,621.257,296.687,658.031,246.993,658.031,246.993,704.802,209.442,704.802,209.442,760.117,183.599,760.092,183.617,819.574,175.408,819.49,175.357,
653.175,586.558,653.074,586.55,618.07,534.342,618.07,534.342,597.463,475.892,597.391,475.939,590.28,414.2,590.28,414.2,598.218,355.409,598.218,355.409,621.189,296.822,621.189,296.822,658.476,247.209,658.421,247.239,704.201,209,704.201,209,760.117,183.599,760.092,183.617,819.139,175.859,819.139,175.859,
652.379,586.848,652.379,586.848,618.326,533.939,618.275,533.938,597.734,476.022,597.6,476.002,590.213,413.729,590.213,413.729,598.201,355,598.201,355,621.37,296.84,621.296,296.788,658.885,247.573,658.885,247.573,705.175,208.855,705.175,208.855,760.169,183.348,760.169,183.348,820.267,178.5,820.267,178.5,
653.449,586.29,653.4,586.264,618.173,533.674,618.124,533.67,597.691,475.887,597.691,475.887,590.287,414.411,590.287,414.411,598.201,355,598.201,355,621.093,297.146,621.011,297.097,658.113,247.561,658.113,247.561,704.201,209,704.201,209,760.201,184,760.201,184,818.832,177.063,818.832,177.063,
653.137,586.871,653.173,586.817,618.479,534.377,618.479,534.377,597.812,476.238,597.843,476.2,589.873,414.784,589.873,414.784,598.201,355,598.201,355,621.264,296.873,621.189,296.822,658.179,247.5,658.179,247.5,704.186,208.774,704.186,208.774,760.39,183.942,760.364,183.964,819.094,176.075,819.094,176.075,
653.235,586.728,653.301,586.676,618.773,534.414,618.773,534.414,597.924,475.882,597.924,475.882,589.915,415.043,589.915,415.043,598.134,355.365,598.154,355.386,621.216,296.897,621.143,296.942,658.054,247.734,657.966,247.775,704.07,209.658,704.07,209.658,760.269,183.864,760.243,183.884,819.853,175.827,819.801,175.803,
653.614,586.39,653.483,586.387,619.15,534.155,619.091,534.179,597.869,475.963,597.844,475.944,590.175,414.754,590.175,414.754,597.915,354.957,597.915,354.957,621.264,296.777,621.189,296.822,657.792,248.258,657.764,248.238,705.237,209.848,705.237,209.848,760.226,183.51,760.201,183.528,819.709,175.336,819.674,175.319,
654.635,587.13,654.635,587.13,619.162,534.348,619.017,534.373,597.969,476.01,597.969,476.01,590.729,414.635,590.729,414.635,598.333,356.346,598.333,356.346,621.271,296.877,621.337,296.828,658.061,247.5,657.995,247.56,704.926,209,704.926,209,759.993,183.76,759.968,183.778,819.057,176.073,819.057,176.073,
